Date,BBAR,BMA,GGAL,SUPV
2022-10-18,2.989513874053955,14.443033218383789,7.409265995025635,1.8700000047683716
2022-10-17,2.989513874053955,14.305293083190918,7.409265995025635,1.809999942779541
2022-10-14,2.9108426570892334,13.941266059875488,7.120851516723633,1.7799999713897705
2022-10-13,2.969846248626709,14.079007148742676,7.309812545776367,1.8200000524520874
2022-10-12,2.9108426570892334,13.833041191101074,7.2203049659729,1.7699999809265137
2022-10-11,2.979680061340332,14.13803768157959,7.4391021728515625,1.7899999618530273
2022-10-10,3.0583512783050537,14.354486465454102,7.578336238861084,1.809999942779541
2022-10-07,3.068185329437256,14.48238754272461,7.657898902893066,1.8200000524520874
2022-10-06,3.1468567848205566,14.836576461791992,7.727516174316406,1.8799999952316284
2022-10-05,3.196026563644409,15.121894836425781,7.896586894989014,1.940000057220459
2022-10-04,3.2353620529174805,15.377697944641113,8.02587604522705,1.9199999570846558
2022-10-03,3.1566905975341797,15.171088218688965,7.9860944747924805,1.8799999952316284
2022-09-30,2.960012197494507,14.039652824401855,7.419211387634277,1.75
2022-09-29,2.979680061340332,14.15771484375,7.38937520980835,1.7200000286102295
2022-09-28,2.9403445720672607,14.216745376586914,7.47781229019165,1.7300000190734863
2022-09-27,2.891174554824829,14.265938758850098,7.379549503326416,1.7000000476837158
2022-09-26,2.871506690979004,14.649643898010254,7.733295917510986,1.7100000381469727
2022-09-23,2.969846248626709,15.525276184082031,8.214783668518066,1.7699999809265137
2022-09-22,3.187175989151001,15.953253746032715,8.598010063171387,1.8200000524520874
2022-09-21,3.1969525814056396,16.060914993286133,8.686447143554688,1.8200000524520874
2022-09-20,3.2849419116973877,16.393680572509766,8.961583137512207,1.8700000047683716
2022-09-19,3.245835304260254,16.794960021972656,9.118803024291992,1.899999976158142
2022-09-16,3.1089632511138916,16.011980056762695,8.686447143554688,1.8300000429153442
2022-09-15,3.069856643676758,15.982616424560547,8.715925216674805,1.850000023841858
2022-09-14,3.216505765914917,16.530704498291016,9.069671630859375,1.9600000381469727
2022-09-13,3.1676225662231445,15.992403030395508,8.853493690490723,1.909999966621399
